This will overwrite the file content.
8,8,3407
9,9,3402
9,9,3401
0,0,3361
2,2,3397
5,5,3395
1,1,3377
9,9,3376
7,7,3398
8,8,3379
1,1,3407
0,0,3386
4,4,3397
1,1,3361
7,7,3376
9,9,3379
6,6,3388
4,4,3380
2,2,3408
6,6,3404
8,8,3403
1,1,3383
3,3,3419
7,7,3415
5,5,3440
4,4,3383
4,4,3426
1,1,3396
8,8,3433
1,1,3376
3,3,3406
8,8,3435
1,1,3458
2,2,3410
5,5,3410
8,1,3379
0,0,3433
6,6,3426
2,2,3440
1,1,3410
1,1,3352
7,1,3374
1,1,3368
5,5,3393
3,3,3436
4,4,3407
6,6,3354
9,9,3395
5,5,3396
0,0,3382
9,9,3373
2,2,3426
2,2,3374
4,4,3399
8,8,3436
2,2,3409
1,1,3460
7,7,3369
2,2,3409
4,4,3433
9,9,3442
4,4,3399
4,4,3437
0,0,3395
3,3,3394
9,9,3378
2,2,3413
2,2,3404
3,3,3370
3,3,3355
8,8,3414
3,3,3386
5,5,3419
7,7,3427
3,3,3378
5,5,3400
8,8,3393
1,1,3404
2,2,3425
4,4,3398
4,4,3389
6,6,3416
4,4,3397
9,9,3383
5,5,3374
1,1,3404
0,0,3391
6,6,3405
9,9,3399
5,5,3393
9,9,3380
5,5,3393
9,9,3372
7,7,3396
3,3,3379
8,8,3370
0,0,3373
3,3,3396
7,7,3376
1,1,3365
3,3,3375
6,6,3414
7,7,3385
8,8,3384
5,5,3379
9,9,3413
7,7,3380
9,9,3382
6,6,3400
9,9,3427
6,6,3373
3,3,3384
7,7,3399
4,4,3400
4,6,3391
5,5,3381
3,3,3375
5,5,3390
4,4,3370
7,7,3359
8,8,3404
7,7,3384
8,8,3387
0,0,3400
7,7,3381
6,6,3383
8,8,3376
8,8,3385
7,7,3365
3,3,3390
3,3,3398
1,1,3367
9,9,3432
5,5,3384
2,2,3383
7,7,3381
3,3,3366
5,5,3441
1,1,3399
1,1,3394
2,2,3395
1,1,3407
4,4,3382
7,7,3361
4,4,3390
7,7,3429
5,5,3386
4,4,3366
5,5,3370
4,4,3362
0,0,3405
8,8,3379
3,3,3401
6,6,3386
9,9,3390
6,6,3362
0,0,3401
2,2,3384
7,7,3399
4,4,3346
4,4,3421
4,4,3395
4,4,3379
6,6,3381
6,6,3402
4,4,3430
7,7,3377
9,9,3363
3,3,3394
4,4,3337
5,5,3414
5,5,3364
8,8,3389
7,7,3394
3,3,3379
7,7,3410
2,2,3410
7,7,3387
0,0,3378
2,2,3406
4,4,3423
1,1,3380
1,1,3368
6,6,3411
6,5,3430
9,9,3402
2,2,3389
8,8,3413
7,7,3400
2,2,3417
0,0,3387
1,1,3397
5,5,3401
0,0,3364
9,9,3397
1,1,3374
7,7,3379
0,0,3433
6,6,3391
0,0,3448
8,8,3390
6,6,3407
8,8,3380
1,1,3458
8,8,3398
0,0,3386
3,3,3366
3,3,3403
7,7,3386
2,2,3381
3,3,3428
6,6,3450
2,2,3386
1,1,3353
6,6,3390
1,1,3420
1,1,3405
3,3,3400
7,7,3374
9,9,3372
0,0,3377
8,8,3349
0,0,3376
5,5,3422
4,4,3361
0,0,3395
2,2,3375
8,8,3396
7,2,3411
2,2,3392
9,9,3383
8,8,3377
4,4,3424
0,0,3406
9,4,3397
5,5,3380
8,8,3380
5,5,3403
1,1,3341
2,2,3389
1,1,3386
3,3,3380
1,1,3381
7,7,3419
4,9,3369
5,5,3405
7,7,3374
2,2,3412
0,0,3412
9,5,3404
8,8,3369
8,8,3421
6,6,3430
2,2,3387
5,5,3419
4,4,3380
1,1,3385
9,9,3412
2,2,3429
1,1,3378
5,5,3368
8,8,3411
7,1,3407
0,0,3379
2,2,3405
4,4,3402
4,4,3421
3,3,3412
6,6,3388
8,8,3386
8,8,3421
2,2,3447
4,4,3377
0,0,3403
5,5,3408
0,0,3378
4,4,3391
4,4,3423
7,7,3409
9,9,3390
3,3,3384
4,4,3385
1,1,16209
5,5,7142
9,9,3411
7,7,3419
3,3,3492
5,5,3441
8,8,3414
8,8,3387
0,0,3439
5,5,3421
3,3,3399
3,3,3410
6,6,3400
6,6,3444
0,0,3464
1,1,3389
6,6,3407
0,0,3419
3,3,3449
5,7,3420
4,4,3442
4,4,3411
1,1,3394
2,2,3610
9,9,3499
1,1,3374
4,4,3399
6,6,3379
9,9,3441
9,9,3372
3,3,3372
9,9,3404
8,8,3390
4,4,3409
4,4,3421
3,3,3400
1,1,3390
3,3,3408
1,1,3385
8,0,3383
8,8,3380
7,7,3346
9,9,3354
4,4,3381
8,8,3383
8,8,3383
7,2,3383
9,9,3401
7,7,3363
1,1,3368
4,4,3396
5,5,3380
6,6,3391
0,0,3381
5,5,3380
2,2,3392
2,2,3389
2,2,3394
1,1,3358
5,5,3364
5,5,3380
2,2,3390
4,4,3480
9,9,3450
6,6,3442
2,2,3413
7,7,3423
7,7,3436
2,2,3398
2,2,3411
1,1,3406
1,1,3416
2,2,3413
8,8,3418
3,3,3422
7,7,3417
2,2,3390
4,4,3469
1,1,3445
7,7,3414
1,1,3399
7,7,3430
6,6,3436
7,7,3492
8,2,3442
2,2,3417
7,7,3362
3,3,3390
1,1,3386
7,7,3390
5,5,3378
8,8,3379
2,2,3374
6,6,3381
2,2,3394
2,2,3361
5,5,3359
6,6,3404
5,5,3384
0,0,3387
9,9,3382
2,2,3388
4,4,3386
3,3,3349
3,3,3381
9,9,3383
7,7,3397
6,6,3375
6,6,3396
8,8,3391
0,0,3381
4,4,3375
1,1,3393
5,5,3371
8,8,3379
2,2,3395
9,9,3401
1,1,3374
8,8,3380
0,0,3401
6,6,3394
7,7,3362
2,2,3376
1,1,3391
0,0,3407
5,5,3401
5,5,3393
2,2,3379
0,0,3391
2,2,3369
2,2,3372
0,0,3365
2,2,3385
4,4,3391
9,9,3400
8,8,3386
0,0,3388
9,9,3386
9,9,3379
4,4,3368
6,6,3376
5,5,3387
4,4,3386
9,9,3384
1,1,3382
8,8,3397
3,3,3372
4,4,3430
9,9,3368
9,9,3367
1,1,3375
2,2,3400
2,2,3380
8,8,3393
1,1,3370
9,9,3402
6,6,3396
4,4,3377
0,0,3402
9,9,3377
4,4,3404
8,8,3404
3,3,3414
8,8,3390
6,6,3398
0,0,3413
2,2,3413
5,5,3441
1,1,3380
9,9,3443
6,6,3410
2,2,3405
9,9,3419
4,4,3394
0,0,3420
9,9,3414
6,6,3440
0,0,3415
6,6,3389
2,2,3411
5,5,3409
4,4,3379
2,2,3415
3,3,3394
8,8,3386
4,4,3421
5,5,3449
5,5,3413
0,0,3385
3,3,3401
8,8,3436
5,5,3412
3,3,3376
5,5,3405
8,8,3413
6,6,3399
5,5,3392
7,7,3374
6,6,3417
3,3,3418
3,3,3409
9,9,3405
6,6,3378
1,1,3386
1,1,3390
2,2,3387
9,9,3402
0,0,3425
4,4,3435
3,3,3404
3,3,3424
6,6,3395
9,9,3367
5,5,3404
7,7,3395
3,3,3390
7,7,3398
7,7,3377
7,7,3425
8,8,3415
7,7,3397
9,9,3401
8,8,3386
3,3,3387
0,0,3409
7,7,3391
2,2,3382
7,7,3402
9,9,3406
4,4,3414
5,5,3375
4,4,3413
9,9,3432
3,3,3426
2,2,3432
1,1,3393
4,4,3385
0,0,3400
2,2,3387
3,3,3379
7,7,3393
5,5,3384
7,9,3389
8,8,3488
8,8,3465
5,5,3429
0,0,3406
1,5,3384
1,1,3386
4,4,3395
8,8,3389
3,3,3388
9,9,3391
0,0,3373
0,0,3390
0,0,3407
6,6,3364
6,6,3436
2,2,3401
3,3,3404
7,7,3386
8,8,3385
4,4,3409
7,7,3410
7,7,3388
9,9,3394
2,2,3394
4,4,3396
1,1,3416
4,4,3411
5,5,3408
2,2,3393
4,4,3375
9,9,3380
9,9,3385
1,1,3400
8,8,3380
4,4,3398
0,0,3426
9,9,3378
8,8,3404
4,4,3393
8,8,3397
7,7,3366
7,7,3352
0,0,3413
7,7,3870
8,8,3475
8,8,3369
6,6,3377
0,0,3394
4,4,3454
8,8,3403
8,8,3387
2,2,3427
4,4,3387
7,7,3414
6,6,3378
6,6,3409
6,6,3431
4,4,3421
7,7,3415
1,1,3394
8,8,3429
8,8,3418
2,2,3410
3,3,3404
6,6,3403
3,3,3404
0,0,3415
0,0,3421
3,3,3408
7,7,3386
6,6,3426
9,9,3389
7,7,3390
9,9,3381
9,9,3343
5,5,3375
4,4,3347
3,3,3380
3,3,3390
6,6,3377
1,1,3381
2,2,3352
3,3,3384
7,7,3378
3,3,3401
3,3,3373
2,2,3369
0,0,3376
3,3,3370
3,3,3347
8,8,3344
4,4,3390
3,3,3352
6,6,3390
3,3,3384
5,5,3378
0,0,3364
2,2,3362
0,0,3366
9,9,3368
0,0,3375
7,7,3381
4,4,3375
6,6,3383
9,9,3393
3,3,3352
5,5,3404
1,1,3370
9,9,3363
6,6,3381
1,1,3383
4,4,3387
5,5,3373
4,4,3391
5,5,3397
0,0,3477
5,5,3428
9,9,3388
5,5,3428
2,2,3409
1,1,3392
2,2,3395
9,9,3386
1,1,3393
9,9,3373
9,9,3380
4,4,3409
0,0,3400
8,8,3399
4,4,3407
5,5,3408
2,2,3432
9,9,3415
2,2,3386
1,1,3395
2,2,3413
1,1,3405
7,7,3412
3,3,3397
6,6,3396
8,8,3405
8,8,3418
4,4,3385
9,9,3421
1,1,3405
9,9,3407
8,8,3413
5,5,3394
7,7,3383
5,5,3441
1,1,3427
1,1,3429
8,8,3387
6,6,3395
5,5,3439
2,2,3455
4,4,3437
4,4,3401
3,7,3422
2,2,3428
3,3,3410
5,5,3400
6,6,3379
8,8,3380
8,8,3410
6,6,3396
2,2,3417
3,3,3413
1,1,3396
0,0,3434
5,5,3403
8,8,3415
9,9,3367
2,2,3386
9,9,3381
6,6,3411
7,7,3401
0,0,3386
4,4,3403
8,8,3406
7,7,3391
1,1,3381
7,7,3390
4,4,3426
1,1,3368
0,0,3423
9,5,3382
7,7,3433
2,2,3382
0,0,3402
0,0,3397
9,9,3414
1,1,3414
7,7,3394
8,8,3385
7,7,3401
8,8,3364
4,4,3385
7,7,3389
2,2,3388
0,0,3389
4,4,3395
6,6,3420
0,0,3410
3,3,3415
1,1,3365
1,1,3388
3,3,3390
3,3,3388
9,9,3393
6,6,3370
7,7,3406
4,4,3369
1,1,3380
5,5,3405
3,3,3381
0,0,3401
8,8,3385
7,7,3394
3,3,3387
9,9,3395
6,6,3371
9,9,3384
3,3,3407
5,5,3392
0,0,3390
2,2,3391
7,7,3367
4,4,3400
5,5,3399
1,1,3370
7,7,3410
5,5,3375
8,8,3375
0,0,3404
8,8,3384
8,8,3389
1,1,3402
5,5,3411
0,0,3414
3,3,3409
0,0,3384
3,3,3405
1,1,3411
4,4,3416
0,0,3385
3,3,3385
7,7,3410
2,2,3398
7,7,3413
1,1,3361
8,8,3401
0,0,3393
7,7,3381
0,0,3416
4,4,3413
3,3,3409
1,1,3380
9,9,3403
8,8,3429
7,7,3398
7,7,3403
1,1,3477
4,4,3381
9,9,3391
9,9,3388
3,3,3387
2,2,3392
1,1,3372
7,7,3337
9,9,3368
0,0,3406
2,2,3393
0,0,3405
3,3,3406
3,3,3384
7,7,3369
6,6,3365
9,9,3359
2,2,3353
3,3,3369
3,3,3414
7,7,3375
7,7,3355
0,0,3385
0,0,3317
7,7,3384
5,5,3346
2,2,3366
9,9,3360
8,8,3403
7,7,3379
4,4,3385
4,4,3355
2,2,3369
6,6,3358
6,6,3368
1,1,3384
9,9,3371
6,6,3344
8,8,3383
2,2,3369
9,9,3347
0,0,3361
8,8,3363
3,3,3429
1,1,3413
1,1,3411
6,6,3377
3,3,3417
5,5,3437
1,1,3391
1,1,3416
1,1,3368
3,3,3359
1,1,3387
2,2,3407
3,3,3389
0,0,3382
2,2,3383
0,0,3383
1,1,3369
3,3,3360
5,5,3375
5,5,3367
7,7,3409
4,4,3395
8,8,3355
9,9,3375
6,6,3389
9,9,3421
6,6,3373
8,8,3398
3,3,3376
6,6,3365
6,6,3718
8,8,3461
5,5,3444
1,1,3388
4,4,3420
2,2,3430
4,4,3420
4,4,3422
5,5,3446
1,1,3413
1,1,3406
9,9,3435
0,0,3442
2,2,3429
4,4,3424
9,9,3428
5,5,3441
7,7,3406
1,1,3426
8,8,3429
8,8,3410
5,5,3375
6,6,3425
9,9,3416
8,8,3428
7,7,3408
1,1,3370
1,1,3381
6,6,3394
7,7,3417
6,6,3399
3,3,3401
2,2,3387
2,2,3398
0,0,3402
8,8,3385
9,9,3382
2,2,3383
5,5,3409
1,1,3397
0,0,3396
8,8,3380
1,1,3375
9,4,3417
5,5,3398
7,7,3372
9,9,3372
6,6,3416
9,9,3419
0,0,3434
6,6,3424
1,1,3394
5,5,3384
5,5,3374
8,8,3402
3,3,3407
8,8,3369
2,2,3357
6,6,3367
5,5,3366
0,0,3362
7,7,3387
4,4,3374
6,6,3353
1,1,3367
3,3,3357
4,4,3377
7,7,3365
3,3,3408
2,2,3340
3,3,3358
4,4,3388
2,2,3375
5,5,3389
2,2,3370
7,7,3357
1,1,3391
7,7,3456
2,2,3390
6,6,3378
4,4,3384
1,1,3356
5,5,3403
7,7,3383
8,8,3385
6,6,3379
0,0,3392
1,1,3390
8,8,3367
2,2,3399
5,5,3362
7,7,3351
7,7,3356
6,6,3385
9,9,3410
3,3,3352
5,5,3386
8,8,3394
4,4,3395
2,2,3394
4,4,3377
0,0,3387
8,8,3374
8,8,3384
3,3,3378
4,4,3386
9,9,3382
2,2,3345
7,7,3361
5,5,3389
8,8,3399
6,6,3374
5,5,3409
6,6,3378
0,0,3382
8,8,3392
6,6,3353
7,7,3384
3,3,3361
6,6,3372
4,4,3372
9,9,3400
4,4,3379
6,6,3391
6,6,3440
3,3,3443
2,2,3381
4,4,3345
1,1,3348
0,0,3390
1,1,3414
4,4,3389
6,6,3377
2,2,3384
9,9,3339
1,1,3363
1,1,3355
0,0,3377
